,0,1,label
124,말해 뭐든지 춤을 춰 몸이 날 이끄는 대로 지금 이 느낌 이대로 너의 우주를 탐험해 feelin' so fly 속삭여 들뜬 기분대로 달빛이 빛을 감출 때도 계속 yeah 나와 춤을 춰 High tensionHigh tensionHigh tension 대담 해진 손짓은 너와 날 하나로 만들어 춤을 춰 영감 가득 한 이 밤 tonight 내게 좀 더 널 보여 봐 1 Step 2 Step 어쩜 어쩜 우린 이렇게 너의 눈은 나를 비췄다 안 비췄다 해 비쳤다 난 미쳤다 멈추지 마 이대로 춤을 춰 몸이 날 이끄는 대로 지금 이 느낌 이대로 너의 우주를 탐험해 feelin' so fly 속삭여 들뜬 기분대로 달빛이 빛을 감출 때도 계속 yeah 나와 춤을 춰 High tensionHigh tensionHigh tension 대담 해진 손짓은 너와 날 하나로 만들어 춤을 춰,활력,12
125,쉬지 않고 매일 새로운 것 들이나를 자극해 허나 금방 질려 But 넌 달라 uh 넌 달라 uh 새로운 맛 톡 쏘는 맛 달콤한 맛 초콜렛은 금방 녹아요,기쁨,1
126,No No No 캔디처럼 살살 녹여요,짜증,10
127,Come On Baby 날 녹여 줘 깨물면 깨지거나 작아져 미치고 팔짝 뛸지 몰라 커졌다 작아졌다니,활력,12
128,옆에만 서면 커졌다 작아졌다 주체할 수 없어 터질 것만 같아 미칠 것만 같아 I'm Crazy Crazy Ah Come On Over 커졌다 작아졌다 커졌다 작아졌다 커졌다 작아졌다 커졌다 작아졌다 커졌다 작아졌다 커졌다 작아졌다 커졌다 작아졌다 커졌다 작아졌다,활력,12
129,Oh 너는 날 흔들고 흔들어 정신 못 차리게 해 너는 날 쥐었다 폈다 꼼짝 못하게 해니 곡선을 따라 난 내 시선을 깔아 그냥 보고 있기 엔 너무 아찔해 초콜렛은 금방 녹아요,짜증,10
130,No No No 캔디처럼 살살 녹여요,짜증,10
131,Come On Baby 날 녹여 줘 깨물면 깨지거나 작아져 미치고 팔짝 뛸지 몰라 커졌다 작아졌다니,활력,12
132,옆에만 서면 커졌다 작아졌다 주체할 수 없어 터질 것만 같아 미칠 것만 같아 I'm Crazy Crazy Ah Come On OverBaby Oh You're So Hot Like Fire FireBaby You Make Me Feel So Higher Higher 내 눈엔 이젠 너만 보여 보여 너 없으면 미칠 것 같아 초콜렛은 금방 녹아요,활력,12
133,No No No 캔디처럼 살살 녹여요,짜증,10
134,Come On Baby 날 녹여 줘 깨물면 깨지거나 작아져 미치고 팔짝 뛸지 몰라 커졌다 작아졌다니,활력,12
135,옆에만 서면 커졌다 작아졌다 주체할 수 없어 터질 것만 같아 미칠 것만 같아 I'm Crazy Crazy Ah Come On Over 커졌다 작아졌다 커졌다 작아졌다 커졌다 작아졌다 커졌다 작아졌다 커졌다 작아졌다 커졌다 작아졌다 커졌다 작아졌다 커졌다 작아졌다,활력,12
136,월화 수목 금 토 일 주말에야 눈 떠 간 곳은 mad holic 습관처럼 난 춤춰 감은 니 허리 조명이 우릴 붉혔고 너도 내 twenty I don't wanna be looser 눈을 맞추고 넌 물어봐 스무 살이 왜 이리 능 그러 워 화장실로 도망가지 마 난 아직도 널 원하니까 햇빛이 유독 뜨거운 아홉 시가 난 무서워 새침 히 물어보던,활력,12
137,니 질문이 부끄러워 다음주가 되면 만 나 그때 니 허 릴 다시 감아 마감시간이 돼도 가지 말자 우리 집엔 다들 자고 계시지 너희 집엔 내가 너의 처음이 길 바라 넌 아는 오빠가 많고 계속 달아 나 스토커 같다고,이별,9
138,널 쫓아가다가 이제 놓쳐 버린 니가 끝인 줄 알았는데 웃기지 과일의 주인공이 됐다는 게 이제 처음부터 다시 해 스무 살의 nerd now 오반이 됐고 그 때 놀던 클럽은 재미 없기까지 해 너가 떠난 공항에서 널 기다릴게,이별,9
139,I just wanna be with youI just wanna be with youBaby 살짝 멀리 돌아 왔나,활력,12
140,봐 결국 나는 항상 너란 걸 Baby 이런 못난 나라도 제발 내게 마지막은 너란 걸 월화 수목 금 토 일 니가 보고 싶어 졌고 이제 니가 없는 게 무엇보다도 슬퍼 한번 돌아 봐줄 걸 넌 그런 애가 아니었는데 클럽에서 내가 노는 걸 좋아하는 너를 위해 음악을 만들어 줄게,짜증,10
141,2년 후에야 muse가 돼 준 내 사랑 이제 다시 돌아와 꿈을 꾸는 것 같다면 너는 나를 여러 번 더 안아도 돼 니가 사 준 베 갠 아무도 베지 않아 너 없이 어떻게 내가 더 사랑을 해 과일부터 그 영화의 주인공이 너라는 걸 알게 되고 서야 하네 후회 너 없는 클럽은 나를 채워 주지 않아 매일 밤을 이제 I don't wanna be sad 내 겐 나도 없이 너만 가득 해 다신 너를 잃고 후회 않을게,활력,12
142,니가 나를 잊은 줄 알았는데 너도 내게 날 보고 싶다고,이별,9
143,해 I don't lie to you no more won't you love me tooI don't lie to you I just wanna be with youI just wanna be with youI just wanna be with youBaby 살짝 멀리 돌아 왔나,활력,12
144,봐 결국 나는 항상 너란 걸 Baby 이런 못난 나라도 제발 내게 마지막은 너란 걸 You and me 조금씩 그리 웠었잖 어 이제는 더 그럴 필요가 You and me 조금씩 자연스레 나를 받아 줘 너도 기다렸다며 Baby 살짝 멀리 돌아 왔나,짜증,10
145,봐 결국 나는 항상 너란 걸 Baby 이런 못난 나라도 제발 내게 마지막은 너란 걸,짜증,10
146,긴 시간이 쌓여 깊어져 가듯이 서로에 번져 견뎌 온 Wind and rain 쉼 없이 설렌 시작은 너무도 스쳐 지나 더 아쉬울 뿐인 걸 익어 갈수록 더 투명한 순간에 닿은 빛 보여 줄래,이별,9
147,취할 듯한 짙은 향기로 숨 막히게 More beautiful 수많은 밤 좀 더 깊어진 눈빛과 시간을 더해 온 너와 나 My vintage loveMy vintage love 오래될수록 감미로 워 지는 법 너에게서 늘 배워가는 나인 걸 아득하게 넌 더 퍼져 가 강렬한 이 느낌 잊지 않게 취할 듯한 짙은 향기로 숨 막히게 More beautiful 수많은 밤 좀 더 깊어진 눈빛과 시간을 더해 온 너와 나 My vintage loveMy vintage love 음미하는 기억마다 내게 널 비춘 수많은 시간 앞에 Forever 소리 없이 더 깊어져 간 날 담은 네 눈빛 간직할래,활력,12
148,취할 듯한 맘을 맡기고 바라볼 때 So beautiful 오랜 시간보다 선명한 빛깔과 향기로 깊어진 너와 나 My vintage loveMy vintage loveIs beautifulMy vintage loveMy vintage love,활력,12
149,아주 찬란했고 빛이 가득 해 늘 가 득해 Baby 모두 환호하고 다시 환호해 우릴 향해 Yeah Cause you yeah you 너의 모습이 너의 웃음이 Yeah 온 밤 Oh 날 단 꿈에 젖게 할 눈부신 무대로 이끌어 내 난 인형처럼 너를 향해 웃은 채 또 한발 한발 아찔함을 참아야 해 혼자서 이겨 내 온 두려움에 더 밝게 빛난 우리의 Night 이 건 더없이 아름다운 My circus 때론 눈앞이 아찔하지만 위험할 수록 달아오를 My circus 우린 오늘 밤 얼마나 더 아름다울까 네 게 던질 My heart 망설임도 없이 나를 너에게 전부 너에게 Yeah 힘껏 손 내밀어 날아갈게,활력,12
150,너를 향해 Cause you yeah you 너의 두 손이 너의 마음이 Yeah Oh 날 Oh 날 놓치고 만다면 환상은 부서져 끝나겠지 새하얀 옷은 꽃잎처럼 나풀대 또 살랑살랑 아득하게 피어날 때 난 구름 위를 걷듯 편안하게 널 향해 다가갈 테니까 이건 더없이 아름다운 My circus 때론 눈앞이 아찔하지만 위험할 수록 달아오를 My circus 우린 오늘 밤 얼마나 더 아름다울까 네 게 던질 My heart Say goodnight yeah Oh yeah oh yeah Say goodnight yeah 좀 더 널 걸어 봐 Say goodnight yeah 이 밤에 이 밤에 Baby Say goodnight yeah 우릴 맡겨 봐 Baby 새하얀 옷은 꽃잎처럼 나풀대 또 살랑살랑 아득하게 피어날 때 난 구름 위를 걷듯 편안하게 널 향해 다가갈 테니까 이건 더 없이 아름다운 My circus 우린 매일 밤 얼마나 더 위태로 울까 유난히 빛날 My heart,활력,12
151,Look up look at the sky So beautifulLook up look at the sky So blueOpen to your eyes everything's ok Take a breath So blueEverytime I see your face look at me Please just please Look up look at the skySo beautifulLook up look at the skySo blueOpen to your eyes everything's okTake a breathSo blueEverytime I see your facelook at mePlease just please,활력,12
152,자꾸 군침이 돌아 와인 맛 입술 눈이 감길 것 같아 스킨 향 숨결 니가 안을 때마다 입을 맞출 때마다 잠이 와 OHOH OH 우리 자기 귀여운 애기화 내도 사랑스러워요,활력,12
153,깨물어 주고 싶어요,이별,9
154,얼른 자기 이리 와 여기 너와 나 눈이 부신 오늘 밤에 숨이 막혀 그대 입술 야해 숨이 막혀 그대 눈빛 야해 어서 바라봐 줘요,이별,9
155,예쁘다고,짜증,10
156,말해요,승리,6
157,지금 날 오늘 밤 나 그대만의 lady 좋아 좋아 어서 내게 와 줘요,짜증,10
158,바로 지금이에요,기쁨,1
159,나의 입술이 너와의 대화를 원해 수줍게 미소 짓는 그 입술을 I love that 바로 지금이야,활력,12
160,baby don't pause 우리 자기 귀여운 애기화 내도 사랑스러워요,승리,6
161,깨물어 주고 싶어요,이별,9
162,얼른 자기 이리 와 여기 너와 나 눈이 부신 오늘 밤에 숨이 막혀 그대 입술 야해 숨이 막혀 그대 눈빛 야해 어서 바라봐 줘요,이별,9
163,예쁘다고,짜증,10
164,말해요,승리,6
165,지금 날 오늘 밤 나 그대만의 lady 좋아 좋아 어서 내게 와 줘요,짜증,10
166,바로 지금이에요,기쁨,1
167,너의 거친 그 숨소리에 녹아내릴 듯한 내 몸 속삭이는 네 목소리에 난 오 오 오너 없이는 너무나도 길었던 밤 너와의 시간 속에 혼자 갇혀 있던,이별,9
168,나 너의 공간 속에 갇혀 버린 날 안고 눈을 감아 봐 yeah foreveryeah boy 숨이 막혀 그대 입술 야해 숨이 막혀 그대 눈빛 야해 어서 바라봐 줘요,활력,12
169,예쁘다고,짜증,10
170,말해요,승리,6
171,지금 날 오늘 밤 나 그대만의 lady 좋아 좋아 어서 내게 와 줘요,짜증,10
172,바로 지금이에요,기쁨,1
173,사실 난 참기 힘들어 네 상상 이상으로 이제까지 참아 온 건 거의 기적이야 어쩔 수 없이 친 해져 버린 미녀들을 휴지통에 모두 버리고 싶어 너와 걸어갈 땐 손만 잡아도 불끈 불끈 대 아프지도 않은 다리 핑계로 가끔 쉬어 가곤 했어,짜증,10
174,시간은 많이 흘렀어 우린 또한 가까워 졌어 이젠 하나가 될 시간이야 지켜 주기 싫어 오늘 밤 기다려 왔어,이별,9
175,오늘 만을 우리 사랑을 세한 손으론 부족할 거야 지켜 주기 싫어 내일도 그 동안 참아 왔던 모든 걸 보여줄 거야 밤새도록 널 아껴 줄 거야 너를 지켜 주는 건 경찰과 군인 대신 난 일을 끝내고 너와 꿈을 꾸지 그건 땀 나는 일이기도 때로는 미치기도 한다지만 역시 최우선으로 두지 가끔 씩 네 게 묻지 대체 살은 왜 빼 재밌잖아 살 부딪혀 소리 내는 탭 댄스 취향이 그런가 봐 나는 빼빼 로보다는 빅 파이가 훨씬 좋아 백 배쯤 또 하나 알려 줄게,이별,9
176,내가 가진 건 잘 안 닳아 잠깐 죽을 땐 있어도 네 숨결에 또 살잖아,두려움,2
177,그 모든 이유가 너 때문이란 걸 다 알잖아,이별,9
178,객기 좀 부려 봤어,불안,5
179,네 가 모른 채 떠날까 봐 어쨌든 달이 뜨고 나면 우리 둘 만이 아는 깊은 계곡으로 가요물질해 물질 더 깊이 들어 가요 그 끝에 도착할 때는 왠지 숨이 가빠 요지 켜주 기 싫어 오늘 밤 기다려 왔어,이별,9
180,오늘 만을 우리 사랑을 세한 손으론 부족할 거야 지켜 주기 싫어 내일도 그 동안 참아 왔던 모든 걸 보여줄 거야 밤새도록 널 아껴 줄 거야 박스 티에 가려 진 몸매 까면 깔수록 더 완벽해 침대 끝에서 땅바닥만 쳐다보지 말고 나를 봐 봐 나도 꿀리지 않아 지켜 주기 싫어 오늘 밤 기다려 왔어,승리,6
181,오늘 만을 우리 사랑을 세한 손으론 부족할 거야 지켜 주기 싫어 내일도 그 동안 참아 왔던 모든 걸 보여줄 거야 밤새도록 널 아껴 줄 거야,이별,9
182,말해 줘 오늘 밤이 가기 전 뻔한 말 대신 편한 말투로 말해 줘 아침 해가 뜨기 전환한 미소로 나를 깨워 줘 오 왠지 마치 오렌지 껍질처럼 다 벗겨진 듯해 너의 그 눈빛을 볼 땐 오래지 이런 내 맘이 오 네 게 헝클어진 머릿결 그 뒤로 Ah 허리를 감아 한 손에 잡힌 사과처럼 빨개진 내 맘을 잡아 Ah 두 눈을 감아 내 볼을 감 싸 줘 이대로 멈춰 Hug MeUh little bit of thislittle bit of that 보여줘 있는 그대로 널 let it show how do u want itI got it so let me know 다칠 일 없어 girl this is your safety zone 무장 해지해도 돼 이 리듬에 맘껏 취해도 돼 쉬어도 돼 레몬에 이드 달콤해 flavor 는 복잡한 도시 한복판 vacation let's go 오 왠지 마치 오렌지 껍질처럼 다 벗겨진 듯해 너의 그 눈빛을 볼 땐 오래지 이런 내 맘이 오 네 게 헝클어진 머릿결 그 뒤로 Ah 허리를 감아 한 손에 잡힌 사과처럼 빨개진 내 맘을 잡아 Ah 두 눈을 감아 내 볼을 감 싸 줘 이대로 멈춰 Hug MeOh 아침이 내게 오기 전 싱그러운 바람처럼 창문을 열어 줘 뜨거운 커피 말고 시원한 주스 한 잔 오르던 체온들이 식어 갈 때쯤에 Ah 허리를 감아 한 손에 잡힌 사과처럼 빨개진 내 맘을 잡아 Ah 두 눈을 감아 내 볼을 감 싸 줘 이대로 멈춰 Hug Me,활력,12
183,그리워 너의 몸 간지러운 숨소리 생각 나 어렴풋이 I can’t feel you 그리워 너의 몸 찰랑이던 머리 생각 나 어렴풋이 So where are you Oh god 널 보고 싶어 목적은 다를 지도 알콜의 힘을 빌려 실수로 전화할지도 모르겠어 판단력이 흐려 흐려 흐려 무의식 중에 허공에 너를 그려 그려 그려 미쳤나,활력,12
184,봐 사과는 필요없잖아,짜증,10
185,우린 아냐,승리,6
186,아담 과 이브 쿨한 게 멋진 거라고 미국에선 말하잖아,이별,9
187,you nah mean 기억나 너의 바디 바디 바디 완벽한 비율은 거의 사기 사기 사기 I'm talkin’ about your 몸 Talkin’ about your 다리 Talkin’ about your lips Talkin’ about your 머리부터 발끝까지 OH I'm talkin’ about your 몸 Talkin’ about your everything 근데 넌 어딨어 그리워 너의 몸 간지러운 숨소리 생각 나 어렴풋이 I can’t feel you 그리워 너의 몸 찰랑이던 머리 생각 나 어렴풋이 So where are you We were beautiful 우리 둘 찰떡 궁합 또 보고 싶어 너의 허리춤에 타 투가 아직 작업실에 있어 그때 그 라 꾸라 꾸 피곤하면 들려 하루만 자고 가 I got everything you need 죽겠어,활력,12
188,너 땜에 넌 킬러 Uh 양심의 가책 나를 찔러 Uh 친구는 널 내 엑스라고 불러 But 난 더 섹시하게 발음하고 싶어 I'm talkin’ about your 몸 Talkin’ about your 다리 Talkin’ about your lips Talkin’ about your 머리부터 발끝까지 OH I'm talkin’ about your 몸 Talkin’ about your everything 근데 넌 어딨어 그리워 너의 몸 간지러운 숨소리 생각 나 어렴풋이 I can’t feel you 그리워 너의 몸 찰랑이던 머리 생각 나 어렴풋이 So where are you Bawling on your body Bawling on your body 쓰러지기 직전까지 We make a story Bawling on your bodyBawling on your body 쓰러지기 직전까지 We make a story,활력,12
